objid,ra,dec,u,g,r,i,z,class,redshift,W1mag,W2mag,W1_W2,u_g,parallax,pmra,pmde
1237651252026081542,140.021704673295,57.5664894108566,23.12115,22.33132,20.90001,19.44326,18.63116,STAR,1.499872e-06,16.192,16.257,-0.06500000000000128,0.7898299999999985,1.3573,4.922,-9.885
1237649961380544749,48.1614723865455,-8.1888067054907,19.95311,19.89134,19.80873,19.51153,19.59753,QSO,1.848324,16.545,15.106,1.4390000000000018,0.061769999999999214,-0.7206,-0.282,0.378
1237651251487375697,134.915238281615,54.4885678629332,21.28413,21.02373,20.58007,20.47094,20.62591,QSO,1.131452,16.658,15.632,1.0260000000000016,0.26040000000000063,-3.176,-2.206,-0.016
1237649919500419181,9.83853622990318,14.6632013073825,19.50824,19.26822,18.97677,18.80564,18.73013,QSO,1.36394,15.729,14.407,1.3219999999999992,0.24002000000000123,-0.2088,0.231,0.135
1237651252552335662,115.642651031838,39.167705869391,20.37029,19.68334,19.37306,19.2712,18.91881,QSO,2.099378,15.551,14.048,1.5030000000000001,0.6869499999999995,0.5776,0.066,-0.081
1237651701914206486,128.021944386271,52.7310241942934,21.74998,21.39652,20.92908,20.5421,20.36007,QSO,2.132037,16.391,15.261,1.129999999999999,0.3534600000000019,0.5491,-0.717,-0.952
1237651249899765807,233.12157994407,53.860912745636,19.67776,19.57364,19.27154,20.012,20.48075,QSO,1.533255,16.209,15.066,1.142999999999999,0.10411999999999821,-0.1646,0.435,0.479
1237651252062060703,261.86249468232,27.4048380942221,17.86413,16.34615,15.79938,15.60626,15.53687,STAR,-1.594513e-06,14.151,14.257,-0.10599999999999987,1.5179799999999979,0.4084,0.809,-6.083
1237651067350024337,167.798580422093,64.7571637660723,19.73454,18.78583,18.49046,18.38862,18.38397,STAR,-0.0001154073,17.398,17.112,0.28600000000000136,0.9487099999999984,0.1017,-2.622,-3.574
1237651701915058219,130.1574766577,54.1365833624213,18.15704,16.83674,16.37663,16.22746,16.17646,STAR,-9.621708e-06,14.907,14.943,-0.03599999999999959,1.3202999999999996,0.3519,-0.958,-3.261
1237648704577929391,185.379455655606,0.128518845115011,19.25762,19.24938,18.9753,18.88568,18.91675,QSO,1.335835,15.192,13.876,1.3160000000000007,0.008240000000000691,0.3307,-0.283,0.124
1237651250411602120,130.656016040147,50.5374389934989,20.12016,19.69397,19.3026,18.82699,18.6594,QSO,1.572888,14.853,13.623,1.2300000000000004,0.4261899999999983,0.4486,-0.026,0.21
1237651272414790349,112.079907772602,34.8720204186734,21.10568,20.47235,19.97588,19.67089,19.35724,QSO,0.426486,15.025,13.993,1.032,0.6333300000000008,-0.6251,1.112,0.076
1237651203158376700,200.026895262364,-0.440724556385893,21.2935,20.67229,20.62718,20.51949,20.24934,QSO,2.542987,17.513,16.945,0.5680000000000014,0.6212100000000014,0.4505,-0.08,-1.387
1237651066815316264,179.394518629511,65.1914868768194,21.56825,21.14829,20.77332,20.6206,20.18549,QSO,1.519685,16.791,15.769,1.0220000000000002,0.41995999999999967,-0.2271,-1.539,-0.401
1237651273498362083,128.686382482406,54.0941629293156,19.748,18.10044,17.48292,17.28819,17.18566,STAR,-0.0002303535,15.776,15.866,-0.08999999999999986,1.6475600000000021,0.3452,2.915,-2.938
1237651250410357101,127.620759928514,48.4222783258197,20.56,20.4648,20.28425,20.34508,20.25264,QSO,1.12242,16.089,15.15,0.9389999999999983,0.0951999999999984,-0.0019,0.457,-0.121
1237651212826509350,261.893970429397,53.4861023338754,18.51053,18.24349,18.26341,18.09173,18.09329,QSO,0.5586061,14.127,13.163,0.9640000000000004,0.26703999999999795,-0.0553,-0.099,-0.154
1237651252058522508,257.519817732503,34.4618245103267,19.84554,18.5134,18.01085,17.79771,17.68887,STAR,-0.0003106605,16.197,16.618,-0.4209999999999994,1.332139999999999,0.1981,1.609,-2.052
1237648720148955280,161.68037891671,-0.875843442209718,18.0872,16.64009,16.17627,15.98626,15.92437,STAR,6.274234e-05,14.435,14.533,-0.09799999999999898,1.4471099999999986,0.4499,-7.076,-1.209
1237651252048953486,239.507282758368,52.3016967224027,20.02287,19.8352,19.6074,19.54345,19.49344,QSO,1.165914,15.85,14.657,1.1929999999999996,0.18767000000000067,0.211,0.345,0.563
1237651211215241496,258.867276246831,54.41916317802,18.6457,18.55166,18.15749,17.87105,17.63754,QSO,0.2506211,13.638,12.608,1.0299999999999994,0.09404000000000323,-0.0783,0.284,-0.036
1237651066813153361,167.961197337678,64.3434944168243,21.15856,18.2304,16.86388,16.27787,15.91649,STAR,-0.000131275,13.839,13.835,0.0039999999999995595,2.928160000000002,1.4611,6.568,-3.396
1237651700841120055,130.742981498271,53.3591201442173,21.22992,20.96742,20.98979,20.38075,20.51732,QSO,0.6025358,16.15,15.315,0.8349999999999991,0.2624999999999993,-0.2792,-0.446,0.031
1237651252551090797,113.801521209774,36.7096405270751,21.42813,20.56824,20.48944,20.54174,20.3363,QSO,0.7834065,15.625,14.904,0.7210000000000001,0.85989,-0.007,0.146,-0.675
1237651211214061609,257.532384329527,57.1180924284956,19.05638,18.98576,18.82571,18.85023,18.84306,QSO,1.034656,15.2,13.886,1.314,0.07062000000000168,-0.0326,-0.295,-0.247
1237651250946769205,126.290875805369,47.8397472191484,20.61878,18.48109,17.58844,17.23031,16.95823,STAR,6.792794e-05,15.247,15.356,-0.10899999999999999,2.1376900000000028,0.5396,-0.031,-1.886
1237651249914643470,260.357973565568,26.5231556570997,21.72032,21.18282,21.08619,20.9743,20.5555,QSO,0.8219505,16.255,15.903,0.35199999999999854,0.5375000000000014,1.535,-0.325,0.46
1237650762924425427,173.144445413828,-1.58126161099089,21.11951,18.34891,17.1801,16.74524,16.4964,STAR,-4.071547e-05,14.609,14.657,-0.04800000000000004,2.770599999999998,1.0133,-4.195,-13.416
1237651251489210420,140.482980950881,57.2421170760824,19.06171,18.81575,18.71305,18.5806,18.599,QSO,1.900903,15.822,15.002,0.8199999999999985,0.24596000000000018,0.1547,0.067,-0.05
1237648720693297656,178.783453046899,-0.616448450313393,21.7804,20.96387,20.33178,19.8132,19.63938,QSO,1.739728,16.436,15.453,0.9830000000000005,0.8165300000000002,1.3754,-0.41,-0.603
1237651540329824393,223.205833242229,63.6537834689018,18.62468,17.69901,17.44516,17.37075,17.36137,STAR,-0.0004454333,16.328,16.659,-0.3309999999999995,0.9256700000000002,0.3291,-11.227,5.329
1237651066279100483,182.953033726274,64.9404909430516,20.27384,20.1102,19.94371,20.01539,19.96573,QSO,0.93622,16.65,15.49,1.1599999999999984,0.1636400000000009,0.0763,0.167,0.207
1237651539252150302,202.634034838944,66.8094234413901,17.97462,17.0546,16.76237,16.66164,16.67228,STAR,-0.0007111916,15.587,15.516,0.07099999999999973,0.920020000000001,0.3434,-5.521,-12.504
1237648721756226063,153.954197313166,0.338892423897284,24.29588,21.81313,19.71117,19.27265,18.98266,QSO,4.400059,15.512,14.956,0.5560000000000009,2.4827499999999993,0.1468,0.287,0.055
1237651252586348613,241.526645878707,51.6693532837122,17.8802,16.6177,16.04449,15.82127,15.70428,STAR,-0.0005632675,14.142,14.187,-0.04499999999999993,1.2624999999999993,0.0994,-3.328,0.132
1237651539252215888,203.173235065384,66.6921630520922,18.37972,17.04644,16.57656,16.40902,16.36703,STAR,-0.0003967932,15.004,15.078,-0.07399999999999984,1.3332799999999985,0.4644,-5.1,-4.939
1237651251486654909,132.90578932152,53.2640863189502,21.07977,21.11642,20.61703,20.64948,20.55134,QSO,1.266375,16.935,15.964,0.9709999999999983,-0.036650000000001626,0.3162,0.3,-0.231
1237651066814922874,177.452551601122,65.1675283652596,19.40254,19.30448,19.19843,19.25038,19.15788,QSO,0.9082503,14.779,13.679,1.0999999999999996,0.0980599999999967,-0.0521,0.233,-0.024
1237648705130725794,221.759225157806,0.590782277909153,20.59509,20.42423,20.41045,20.28555,20.17602,QSO,1.518949,16.708,15.569,1.1389999999999976,0.17085999999999757,-1.11,1.285,-0.038
1237651252585234631,238.642257769642,53.6188875451771,20.90737,20.60393,20.1209,19.96932,19.63473,QSO,1.272957,15.559,14.194,1.3649999999999984,0.30344000000000193,0.0366,-0.802,-0.063
1237648722828656715,151.087602756012,1.20085189267353,19.3038,18.36229,17.98717,17.82884,17.75356,STAR,0.0009472847,16.637,16.654,-0.01699999999999946,0.9415099999999974,0.3136,-18.032,3.272
1237648722827870357,149.254110034106,1.10002841625014,20.13902,18.48839,17.82939,17.53755,17.43563,STAR,-8.424115e-05,15.893,15.69,0.20300000000000118,1.6506299999999996,0.2573,4.422,0.538
1237651252582940992,231.937238883435,57.2445022462639,20.89695,20.2553,20.11661,20.03415,19.81958,QSO,0.6991419,15.219,14.195,1.0239999999999991,0.641650000000002,-0.5184,-0.984,-0.7
1237651066810859731,156.970372596041,62.4490213937979,20.70517,20.27744,20.18746,20.29615,20.24444,QSO,2.392658,17.643,15.887,1.7560000000000002,0.4277300000000004,-0.2353,-0.737,0.099
1237648721753407878,147.588576815963,0.285365768056775,20.54316,20.08402,19.86738,19.50617,19.36348,QSO,0.5328019,15.122,13.978,1.1440000000000001,0.45914000000000144,-1.7847,-0.82,-0.683
1237651252062388337,262.379620792569,26.8278580403531,19.04497,17.02275,16.17568,15.81643,15.61543,STAR,-0.001264962,13.757,13.789,-0.03200000000000003,2.022220000000001,-0.0173,-1.185,-1.583
1237648705131381183,223.270777613003,0.626882531756181,20.28325,19.2666,18.76516,18.60821,18.49603,STAR,-0.0001432829,17.374,16.715,0.6589999999999989,1.0166499999999985,0.2112,-1.501,-8.878
1237651252026605597,141.773427574791,58.2031918783956,17.4438,16.43599,16.13888,16.02037,15.987,STAR,-1.8718e-07,14.824,14.783,0.04100000000000037,1.0078099999999992,0.3184,10.11,-5.377
1237651252553843103,118.05856257701,41.9719966622771,20.53012,20.5113,20.17507,20.07456,19.9416,QSO,1.120626,15.909,14.992,0.9169999999999998,0.018820000000001613,0.9335,1.075,0.445
1237651252558758097,127.827181296356,51.0904277541288,21.28301,19.94259,19.69626,19.4706,19.38336,QSO,2.9672,16.008,15.079,0.9289999999999985,1.3404200000000017,-0.1223,-0.394,0.307
1237651067350614178,170.762697599326,64.9976720084629,19.87085,18.79013,18.40747,18.22666,18.21657,STAR,-0.0001334438,16.891,17.231,-0.3400000000000034,1.0807199999999995,0.1864,-3.629,2.832
1237651252059177088,258.344426752645,33.2781197370574,19.04705,16.98851,16.09176,15.73323,15.53592,STAR,-0.0001150641,13.711,13.76,-0.04899999999999949,2.058539999999997,0.2803,-0.352,10.464
1237649919506514075,24.2461799116076,13.9258413343951,20.17673,19.66922,19.09928,18.74895,18.56689,QSO,0.2464366,15.25,14.457,0.7929999999999993,0.5075099999999999,-1.0537,-2.657,-1.648
1237648720686153746,162.335721662778,-0.562916471055642,16.77757,15.79099,15.65251,15.61812,15.64404,STAR,0.0006523621,14.705,14.664,0.04100000000000037,0.98658,0.3038,-18.864,-11.405
1237651251487375564,134.804068684181,54.4936301659902,20.23473,19.9014,19.86523,19.77202,19.77011,QSO,1.497251,16.379,14.911,1.4680000000000017,0.3333300000000001,-0.1127,0.928,0.76
1237651251486851239,133.618007722199,53.5967016273718,19.64467,19.23349,19.21552,19.18568,19.09729,QSO,0.850671,15.203,14.2,1.0030000000000001,0.41118000000000166,0.0381,0.277,-0.213
1237648721219223571,153.677837099547,-0.159828150627619,19.3824,18.43046,18.16253,18.06108,18.0092,STAR,3.089735e-05,16.895,16.483,0.41199999999999903,0.9519400000000005,0.0523,-0.662,-7.566
1237651066813677769,170.744767607765,64.7000906011555,20.22669,19.36299,19.13154,19.01169,19.03831,STAR,0.0002183848,17.427,17.728,-0.30100000000000193,0.8637000000000015,-0.0557,-3.765,-4.253
1237651252584120569,235.630924405813,55.2988477996101,20.7049,19.90666,19.81512,19.98319,19.71699,QSO,2.713929,16.734,15.705,1.0290000000000017,0.7982399999999998,-0.6689,-0.329,-0.63
1237651066815840392,182.42188967407,65.2053388902855,19.32525,19.04708,18.42179,18.07418,17.70507,QSO,0.3103086,14.309,13.585,0.7239999999999984,0.27816999999999936,-0.5975,-0.365,0.654
1237651067349958774,167.323830513922,64.7420442422637,19.7579,19.56722,19.5172,19.56469,19.37892,QSO,0.8103796,15.265,14.354,0.9110000000000014,0.1906800000000004,-0.3747,0.066,-0.075
1237651252039647402,205.480429877354,64.399213039089,19.42305,18.45424,18.13784,17.96728,17.92114,STAR,8.87748e-06,16.46,16.37,0.08999999999999986,0.9688100000000013,0.2224,-11.894,-3.717
1237649921119289478,29.4622352486328,14.5738923474875,19.69469,18.23913,17.62555,17.40654,17.2905,STAR,8.581224e-05,15.721,16.232,-0.5109999999999992,1.455560000000002,0.3957,3.513,-0.576
1237651250947031350,126.796385428482,48.2853301880434,21.43303,21.39733,20.94599,20.77482,20.98004,QSO,1.418153,16.662,15.344,1.3179999999999996,0.03569999999999851,0.0995,1.089,0.203
1237651252557775075,125.651892268643,49.3738204046115,19.89557,19.4115,18.77625,18.50622,18.07652,QSO,0.3051679,14.905,14.138,0.7669999999999995,0.4840699999999991,0.3749,-1.52,1.78
1237651211751326000,258.625474536524,56.2566306144599,19.48316,18.94295,18.792,18.54244,18.49366,QSO,2.304483,14.98,13.55,1.4299999999999997,0.5402100000000019,0.0084,-0.28,0.224
1237651251489603615,141.764884714078,57.8043789670748,18.80654,17.80429,17.4279,17.2581,17.22855,STAR,0.0003085084,15.971,16.111,-0.14000000000000057,1.0022499999999965,0.3721,-11.134,-25.833
1237651250409898039,126.741043399901,47.5379431250902,18.73504,17.81366,17.49881,17.35338,17.30557,STAR,9.209291e-06,15.747,15.447,0.3000000000000007,0.9213800000000028,0.2613,2.844,-8.303
1237649954406596627,26.8609623074701,14.3640330766543,18.31189,18.22653,18.04062,18.02769,17.98761,QSO,1.028867,14.368,12.999,1.3689999999999998,0.08535999999999788,-0.1353,0.044,-0.109
1237651066810794243,156.714659987444,62.4974189062953,21.14627,20.27363,19.93145,19.76416,19.66155,QSO,2.74122,16.379,15.466,0.913000000000002,0.8726400000000005,-0.2,0.016,-0.015
1237651066278903972,181.935917970895,64.9218379724794,20.12681,19.47126,19.48721,19.49103,19.2165,QSO,2.316899,17.063,15.706,1.3569999999999993,0.6555499999999981,-0.0915,0.134,-0.571
1237651249914904715,260.760199808955,25.983021900555,18.39304,17.4437,17.10313,16.95707,16.8864,STAR,-0.0004250244,15.498,15.732,-0.23399999999999999,0.9493399999999994,0.2274,-6.754,-23.234
1237650762924360543,173.015617803096,-1.50337352404282,23.96032,24.89825,23.69964,20.38477,18.61879,STAR,-2.430805e-05,15.41,15.192,0.21799999999999997,-0.9379300000000015,6.0833,-36.712,-31.735
1237651066813087847,167.609672645587,64.278744071654,19.47793,18.23536,17.75877,17.59449,17.52618,STAR,-0.0002339059,16.087,16.092,-0.004999999999999005,1.2425700000000006,0.4089,-1.62,-0.862
1237648720685891609,161.774859402703,-0.530884415002372,19.18309,18.28044,17.97188,17.91156,17.87715,STAR,0.0002177696,16.672,16.968,-0.2959999999999994,0.9026500000000013,0.0861,-2.449,-6.144
1237651250411340563,130.11264076153,50.0625563476965,22.95349,21.76072,20.94901,20.44058,20.08316,QSO,6.16283,16.518,15.681,0.8370000000000015,1.1927699999999994,-2.1816,-0.477,0.58
1237651250408522241,123.858124449308,45.1259347347209,25.11442,22.69237,21.01742,19.60971,18.86193,STAR,-2.320826e-06,15.583,15.438,0.14499999999999957,2.4220499999999987,-0.0156,2.321,-5.433
1237648705130922103,222.205533985117,0.491712353781234,17.41434,16.52501,16.20485,16.07789,16.02643,STAR,0.001026436,14.906,14.985,-0.07899999999999885,0.8893299999999975,0.3074,-27.788,-6.27
1237651701378449466,131.340279671783,54.368287740756,18.04853,16.94234,16.57006,16.42989,16.36172,STAR,-0.0002458476,15.119,15.181,-0.06199999999999939,1.106189999999998,0.3287,-3.476,-5.165
1237651250412060726,131.559005242198,51.2874267113128,19.89443,19.59066,19.60378,19.77283,19.50575,QSO,0.8606973,15.93,14.819,1.1109999999999989,0.3037700000000001,-0.538,0.046,0.029
1237648722292572370,152.85905713922,0.680501714076745,21.24289,19.93108,19.68713,19.72936,19.71438,QSO,2.893003,16.385,15.796,0.5890000000000022,1.3118099999999977,-0.3508,-0.449,0.864
1237651252558692746,127.690734551818,50.871558632101,20.92641,20.856,20.3206,20.25338,20.29159,QSO,1.28441,16.113,14.869,1.2439999999999998,0.07040999999999897,-0.4511,-0.164,0.265
1237651252047642717,236.001201597513,54.3670052060989,21.0287,20.32582,20.4791,20.5172,20.34892,QSO,2.436239,17.131,16.297,0.8339999999999996,0.7028800000000004,-1.273,0.823,0.539
1237651066278052086,177.493617609504,64.6287352450034,20.89804,20.25138,20.31402,20.23002,20.10644,QSO,2.511995,17.409,17.09,0.31899999999999906,0.6466600000000007,-0.1817,0.47,-0.422
1237651251488489799,138.12373166615,56.1771897012336,20.17249,20.15789,19.87741,19.9017,19.96824,QSO,1.198186,15.998,14.84,1.1579999999999995,0.0146000000000015,0.3622,0.598,-0.191
1237651252588904619,247.006989166767,47.1412114306663,20.27888,19.95565,20.04625,19.97232,19.76502,QSO,2.186678,17.087,15.806,1.2810000000000006,0.32323000000000235,-0.1222,3.71,2.305
1237651251490259289,144.21524688757,58.645560766481,21.0019,20.71497,20.52992,20.51226,20.21874,QSO,0.9423513,16.196,15.256,0.9400000000000013,0.28692999999999813,-0.2299,0.03,-0.984
1237648705655603208,194.265307149499,1.02557399562228,19.72913,19.32216,19.10534,19.07825,18.90544,QSO,0.9577896,15.274,14.152,1.1219999999999999,0.40697000000000116,-0.7809,0.251,-0.39
1237651252048822295,239.14607197533,52.4820157048356,19.69086,17.05949,15.70717,15.04477,14.6744,STAR,-5.043511e-05,12.294,12.346,-0.0519999999999996,2.6313700000000004,2.8675,-14.679,-7.556
1237651754003136654,163.551658245921,2.39706306898322,20.32835,17.8735,16.77421,16.36203,16.1074,STAR,6.927938e-05,14.229,14.273,-0.04400000000000048,2.4548500000000004,0.984,5.652,-7.9
1237651539250511998,193.382314626159,67.6449954777482,21.36944,18.86047,17.49136,16.48601,15.97669,STAR,-8.979699e-05,13.844,13.686,0.15799999999999947,2.5089700000000015,2.2858,-21.286,-22.756
1237651252042530951,218.636151587436,61.626931595113,20.28855,19.94178,19.49319,19.1085,18.80304,QSO,0.4273807,14.784,13.906,0.8780000000000001,0.34676999999999936,0.1481,-0.094,-0.146
1237651754003136645,163.537453091637,2.50196194478084,19.72155,17.42976,16.47902,16.11629,15.96708,STAR,0.0001399695,14.163,14.263,-0.09999999999999964,2.291789999999999,1.0031,-3.384,1.111
1237651066812629351,165.553705002278,64.0296832028065,21.19105,20.68871,20.12546,19.78925,19.65397,QSO,1.987854,16.314,15.098,1.2159999999999993,0.5023400000000002,-0.051,-0.069,0.115
1237651249901273207,237.126039415718,51.5089832190074,20.32705,17.94556,16.46557,14.93037,14.09196,STAR,-5.317548e-05,11.612,11.43,0.18200000000000038,2.3814899999999994,12.1676,9.347,13.765
1237651066278183181,178.199293844883,64.6376616377004,20.73791,20.56576,20.56554,20.0767,20.1311,QSO,1.812318,16.73,15.483,1.2469999999999999,0.17214999999999847,0.3113,-0.124,-0.356
1237651191890640940,121.622690531447,44.6070240792264,19.91692,19.69635,19.44428,19.44013,19.47471,QSO,1.11673,15.908,14.596,1.3119999999999994,0.22057000000000215,0.1749,0.335,0.262
1237648722833178869,161.406418017997,1.0604538624311,19.46158,19.3917,19.17851,19.16486,19.09699,QSO,1.330653,15.825,14.509,1.315999999999999,0.06988000000000127,-0.2826,-0.165,-0.121
1237651251485737071,130.607099870764,51.6650957217684,21.26156,19.5755,18.83575,18.52675,18.34308,STAR,6.941785e-05,16.734,16.495,0.23900000000000077,1.6860599999999977,0.184,-1.635,-5.773
1237649964068372623,55.8315400267353,-5.23751427483807,19.34139,19.11455,19.06859,18.94254,18.92473,QSO,1.50072,15.38,14.05,1.33,0.22683999999999926,-0.1951,0.155,-0.323
1237648720689955032,171.065067292947,-0.446554569313143,19.25748,19.19962,18.96415,18.89772,18.91018,QSO,1.409506,15.709,14.226,1.4829999999999988,0.05786000000000158,0.1042,-0.353,0.101
